2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
0,6.02,0,0.98,1,-3.38,3.1,-7.61,-0.08,-0.45,-1.25,-2.33,-0.9,-1.48,-1.26,-3.55,-1.38,-3.65,-4.31,41.26,7.55,28.71,31.68,-5.01,1.2,-12.98,-5.92,-10.02,-5.32,-12.79
0,8.05,0,-6.15,2.14,-3.78,6.52,-8.9,-0.1,-1.05,-2.75,-9.24,-0.96,-3.08,-3.75,2.64,-1.63,0.03,0.3,0,0.57,0.03,-0.05,-0.3,0.12,-0.03,0.14,1.27,0.78,-0.17
0,8.53,0,-15.13,1.23,-4.31,7.58,-27.52,0.01,-9.25,-7.36,-82.96,-28.16,-41.04,-63.51,84.81,26.92,46.07,63.29,-90.1,19.72,44.96,73.52,189.37,-16.91,-39.71,-67.91,-100.02,-5.86,-5.25
0,11.32,18.35,-0.79,1.93,-6.87,-10.5,-6.59,0.79,2.07,3.72,3.6,-1.15,1.22,1.43,0.32,1.88,0.3,-0.66,-2.14,0.06,-0.36,-0.5,0.73,0.11,0.47,1.82,4.71,0.37,2.31
0,13.94,0,4.34,2.28,-8.22,8.73,-12.81,0.45,1.17,1.27,3.64,0.47,1.2,2.98,3.92,0.82,2.16,3.1,4.98,0.43,1.32,1.99,3.55,0.55,1.08,2.54,4.28,0.91,1.04
0,10.22,15.41,-6.91,2.07,-6.63,-9.31,-13.02,0.46,1.05,9.63,8.98,0.41,0.51,-8.27,-7.18,0.4,0.9,-0.12,-0.51,-1.04,-1.7,-1.06,-3.17,-0.74,-0.6,-0.09,2.96,-0.36,-3.75
0,9.14,0,-5.96,1.01,-5.59,4.54,-9.46,0.39,-0.25,-0.32,-1.55,-0.68,-0.61,-0.08,1.21,0.24,1.78,1.94,2.17,0.1,0.32,0.17,-0.89,0.04,0.09,0.12,-1.52,-0.07,-4.88
0,15.4,0,-10.39,1.28,-13.03,3.14,-13.94,-0.04,0.75,1.92,3.47,0.61,0.51,-0.27,-2.26,-0.92,-2.06,-2.58,-2.26,0.01,0.36,0.57,0.78,0.91,2.32,4.39,6.52,0.9,-4.25
0,14.21,0,-16.85,1.26,-11.14,4.88,-14.78,0.18,0.01,-0.55,-0.51,-0.42,-0.64,-0.52,2.52,-0.53,-1.1,-0.88,-1.28,-0.2,-0.38,0.18,1.75,-0.07,0.17,-0.77,-3.12,-1.02,-0.15
0,15.91,0,-22.62,2.03,-10.96,6.79,-14.72,0.23,-1.6,-3.08,-2.34,-0.94,-1.39,-1.47,-3.37,-1.12,-1.75,-3.4,-4.99,-0.64,-1,-2.32,-2.96,1.75,3.42,7.06,10.53,-0.49,-2.63
0,22.36,0,-3.25,2.92,-17.3,8.16,-21.66,-0.91,-1.27,-3.6,-2.73,-1.15,-2.16,-1.71,-1.06,0.39,0.3,0.02,-1.3,0.39,1.36,1.42,2.18,0.18,-1.99,-0.33,-13.25,0.57,3.07
0,14.63,0,-10.95,2.34,-11.02,4.71,-14.47,-0.67,-1.16,-1.78,-1.86,0.74,-0.01,-0.17,-1.61,-1.12,0.08,-0.03,-0.37,0.1,-0.7,-0.89,-0.51,-0.49,-0.53,-0.29,-0.31,0.17,0.04
0,12.84,19.65,1.54,2.32,-8.5,-13.81,-13.2,-0.78,-0.48,0.46,0.03,0.18,0.08,0.19,0.31,0.1,0.78,0.47,0.89,0.12,1.98,3.2,3.32,0.26,-0.77,0.71,-0.48,-0.28,-5.93
0,12.94,0,-11.58,1.73,-9.22,5.75,-12.82,-0.65,5.48,4.19,3.37,-0.9,-8.93,-10.5,-9.38,-1.6,-2.62,-3.99,-9.12,2.12,3.11,4.63,80.5,11.83,26.65,41.03,-25.1,-6.57,-27.41
0,15.39,0,-4.84,1.64,-12.24,4.68,-23.94,0.07,0.05,0.14,0.29,-0.3,0.13,0.87,2.18,0.31,0.93,0.75,0.84,0.45,0.77,2.23,3.96,0.6,1.34,1.59,1.79,-0.22,1.01
0,12.04,0,-1.83,1.75,-7.67,6.17,-10.01,0.22,0.03,0.42,1.06,0.1,0.16,0.47,1.26,-0.15,-0.61,-1.09,-1.64,0.38,0.57,1.41,2.24,1.17,2.81,3.93,1.93,-2.4,-7.33
0,14.26,0,1.83,4.11,-6.35,10.69,-12.05,0.29,-0.29,-1.18,-4.25,-3.26,-5.38,-6.22,-7.99,1.21,2.09,2.88,6.3,-0.6,-0.79,-1.26,-1.68,-0.98,-1.94,-2.89,-3.4,0.09,-1.6
0,18.82,26.95,1.17,0.61,-17.3,-24.54,-28.29,0.82,1.47,2.27,3.07,0.32,1.09,1.67,1.65,0.61,1.4,2.19,2.73,0.07,-0.54,-2.08,-2.2,-1.87,-2.71,-3.68,-4.95,0.56,0.46
0,15.57,25.14,1.75,2.43,-10.28,-17.24,-27.31,-0.09,-0.73,-1.03,-0.64,-0.72,-1.04,-2.07,-2.51,-0.91,-1.68,-1.77,-2.31,-0.31,-0.12,-0.07,0.44,1.06,1.79,2.38,2.38,-0.15,-3.51
0,0.36,0,1.35,1.16,-9.33,4.68,-20.96,-0.31,-1.12,-3.93,-4.69,0.22,-0.51,1.76,1.2,-0.85,-1.48,-2.15,-1.31,0.08,0.61,3.26,6.11,0.25,1.03,0.25,-1.43,0.15,-2.04
0,8.33,0,0.66,0.16,-6.34,3.27,-10.92,-0.96,0.04,-0.02,0.46,-1.19,-3,-3.79,-5.35,0.35,-0.63,-2.97,-11.08,3.64,0.25,4.07,11.71,-3.31,-2.14,-5.62,-0.22,-0.49,3.49
0,11.14,0,8.37,1.37,-7.56,4.77,-18.18,-0.14,0.38,-0.18,-5.1,-1.08,-2.68,-2.77,0.03,0.5,-0.35,-1.76,-2.22,-0.64,-0.35,0.1,-14.86,-0.13,-1.8,-2.28,15.36,-0.26,1.22
0,9.46,0,1.27,0.88,-5.11,7.66,-13.14,-0.02,-0.09,0.27,0.84,0,0.11,0.53,1.06,0.13,0.79,0.61,0.29,-0.15,-1.1559,-1.76,-2.52,-0.02,-0.2541,-1,-2.32,-0.03,-3.75
0,15.25,0,0.31,0.43,-13.87,2.05,-35.37,-1.28,-2,-2.46,-1.32,-0.54,0.62,1.58,2.23,1.09,-0.41,-0.68,-1.28,-0.37,-0.05,-0.53,1.45,-0.93,-1.25,-1.19,-19.79,0.74,1.71
0,6.12,0,-2.15,0.41,-3.42,4.56,-14.3,-0.19,-2.34,-4.06,-3.76,-0.19,0.11,-0.28,0.18,-0.76,-1.78,-0.89,-0.56,-0.24,-0.52,-0.68,-0.04,0.2,0.3,1.32,-3.15,1.4,1.53
0,9.74,0,-8.11,1.75,-5.45,6.23,-10.08,0.28,0.87,0.78,-0.13,-0.41,-1.1,-1.42,-1.52,-1.43,-2.61,-2.97,-1.83,0.09,0.78,0.7,-0.01,0.07,-1.15,-1.85,-0.12,0.46,-1.08
0,13.44,20.84,-2.3,1.05,-10.19,-16.08,-21.19,1.21,2.17,3.69,3.5,0.05,0.09,-0.11,-0.59,-0.35,-0.22,-1.12,-0.44,-0.05,0.52,4.51,5.23,1.63,3.2,2.47,0.47,-0.16,-9.01
0,19.36,0,2.13,1.3,-15.36,6.35,-34.34,0.42,1.2,1.93,2.52,0.62,1.56,2.65,2.67,-1.24,-2.18,-3.41,-4.32,0.99,1.52,1.86,1.9,0.17,-0.4,-1.76,-0.92,1.47,-5.7
0,0,15.51,-3.14,1.48,3.57,23.06,-13.69,0.06,0.04,-33.25,-0.16,-0.74,-1.28,-1.02,-0.43,-0.1,-0.15,0.47,0.45,0.12,0.35,0.52,0.6,0.56,0.92,0.91,0.55,-0.35,-0.6
0,17.87,0,4.2,3.6,-10.94,10.38,-18.19,-0.24,-0.18,-0.14,-1.33,-0.56,-2.23,-4.67,-10.91,-1.42,-2.08,-1.86,0,0.28,-10.32,-9.98,-8.8,-0.98,11.34,12.42,13.7,3.01,-3.46
0,9.9,0,5.89,1.91,-5.41,6.83,-14.11,0.05,0.48,1.74,0.84,0.41,0.43,-0.7,-2.57,0.06,-2.13,-5.82,-7.09,-1.19,-4.61,-3.14,-13.96,-1.23,1.65,1.52,12.12,0.03,0.38
0,19.9,0,7.95,6.54,-14.82,5.46,-26.62,-5.58,-2.5,-3.39,-3.35,0.09,-0.69,0.09,-0.85,0.09,0.41,0.77,1.26,0.13,0.19,1.42,0.32,0.44,0.44,0.06,2.25,1.04,2.08
0,24.06,0,-0.45,2.13,-19.2,5.43,-32.05,-0.95,-1.92,-1.48,-1.61,-0.02,-0.24,-0.68,-0.76,0.03,-0.79,-1.53,-2.17,2.85,3.77,3.1,2.92,-1.81,-1.94,1.63,2.67,-0.82,-0.98
0,-13.44,21.45,5.77,3.35,6.05,-11.94,-18.01,0.09,0.31,-0.71,-1.21,-0.44,-1.49,-3.04,-4.51,-0.82,-0.66,-0.76,1.5,0.74,2.33,5.38,3.18,-1.35,-2.42,-5.33,-3.7,-0.5,-4.12
0,0,14.33,7.84,3.31,6.54,-5.14,-15.19,-0.9,-2.06,-3.29,-5.52,-0.54,-2.16,-2.66,-0.94,0.04,0.28,0.57,0.36,0.06,1.22,2.76,2.88,-0.25,-0.16,-1.19,-3.07,0.62,-1.28
0,14.59,0,0.07,2.01,-10.92,4.78,-19.62,-0.98,-1.14,-1.03,-1.66,0.34,0.71,1.24,1.96,0.38,0.72,2.32,2.78,0.78,1.53,-2,0.04,-0.77,-0.31,1.88,1.16,0.61,-0.24
0,18.55,0,10.68,2.15,-12.87,7.62,-33.44,-0.7,-1.03,-1.23,-4.09,0.09,-0.24,-0.38,-0.32,-0.08,-0.24,-0.34,-1.65,-0.06,-0.36,-0.76,1.25,-0.07,-0.2,-0.45,-2.36,-0.09,-3.61
0,0,34.77,-9.98,2.11,3.64,-28.74,-36.55,-0.63,-0.3,-0.12,0.82,0.39,0.61,0.17,0.27,0.17,0.38,1.84,2.27,-0.17,0.08,-0.27,1.93,-0.54,-1.42,-2.15,-3.65,-0.16,-2.99
0,20.63,0,0.15,4.36,-14.06,8.7,-27.77,-1.64,-0.78,-0.71,-0.73,0.1,0.38,0.62,0.45,0.42,0.29,0.07,0.02,0.68,1.03,0.92,1.45,-0.21,0.36,0.86,2.55,0.51,-7.85
0,7.88,0,1.93,1.59,-4.64,4.22,-10.63,-0.35,-0.22,-0.09,-0.08,-0.03,0.11,0.21,0.68,-0.06,-0.49,-0.38,-1.09,-0.08,-1.25,-1.71,0.76,-0.04,-0.06,-0.16,-0.78,0.01,-1.33
0,18.25,0,3.07,3.22,-13.39,10.95,-32.89,-1.32,-1.37,-5.48,-4.14,-0.46,-0.41,-0.82,-1.21,-1.02,-2.11,-3.07,-4.21,0.05,0.25,0.1,0.26,0.2,1.02,1.44,1.93,-0.36,-2.24
0,0,20.49,5.63,2.2,4.45,-13.41,-23.53,-0.4,0.75,1.62,1.9,0,-0.44,-1.69,-3.42,0.16,0.3,0.31,-0.49,-0.12,-0.33,-0.37,-0.58,-0.2,-2.04,-3.88,-7.59,-0.97,-2.69
0,11.86,0,-5.36,2.92,-7.27,6.23,-18.3,-2.92,-3.59,-5.06,-16.77,2.05,1.16,2.33,14.78,0.96,3.97,5.75,7.39,-0.92,-1.6,-2.31,-1.32,0.03,0.28,-0.01,-1.71,-1.23,-3.41
0,16.2,25.51,-11.34,2.39,-11.83,-19.03,-22.82,-0.69,-0.27,-0.16,-1.74,-1.16,-2.1,-2.23,-1.61,0.94,1.64,1.84,2.28,0.38,0.6,4.66,4.8,0.19,1,-2.78,-2.35,0.02,-1.45
0,-12.93,20.68,-2.17,1.36,3.38,-10.1,-14.69,-0.48,-0.88,-6.36,-6.26,0.38,0.82,1.7,2.1,-0.03,0.11,-0.12,-3.75,-1.1,-7.28,-9.91,-9.54,0.22,4.47,5.23,8.09,0.24,0.87
0,29.29,0,1.07,4.52,-22.93,8.12,-36.77,-2.88,-2.11,-1.64,-1.29,0.65,0.61,1.02,0.84,0.1,0.63,2.99,2.25,0.46,0.66,-1.16,0.03,0.19,-0.02,-1.41,-2.63,-0.15,-6.13
0,9.28,0,-2.09,0.48,-6.8,4.06,-14.07,0.8,0.22,0.05,0.54,0.38,0.47,1.02,1.1,0.42,0.86,1.59,1.95,0.43,0.9,1.5,1.99,0.67,0.62,-0.02,-2.71,-0.21,-5.55
0,13.91,0,-1.3,3.59,-8.39,7.73,-18.3,-1.6,-1.59,-3.08,-4.86,-1.36,-3.05,-3.5,-4.16,-0.27,-0.12,0.12,0.26,-0.18,-0.07,-0.3,-1.24,-1.78,-3.87,-6.79,-23.62,0.2,3.18
0,12.88,0,2.75,2.64,-8.15,6.61,-17.24,-0.65,-0.95,-1.22,-1.11,0.16,0.41,0.87,0.92,0.69,1.59,2.19,2.69,0.1,0.4,0.37,-0.61,-0.56,-0.21,0.2,0.49,0.86,0.52
0,8.84,0,-1.4,1.38,-5.34,3.99,-18.32,-0.95,-0.84,-0.57,-1.22,0.22,0.72,1.66,0.09,0.24,0.71,1.26,3.2,0.94,-0.17,-0.94,-2.99,-0.51,-0.61,-0.38,-2.08,1.03,-3.31
0,16.6,0,-4.6,3.94,-11.17,5.95,-23.16,-3.52,-4.41,-4.52,-4.52,-0.33,-0.57,-1.12,-1.18,-0.02,-0.09,0.14,3.72,3.22,7.5,12.15,13.37,2.47,4.98,6.56,8.98,3.37,-12.84
0,0,22.23,-17.04,3.01,3.66,-15.49,-24.71,-2.28,-0.92,-2.94,-2.38,0.23,-0.06,-0.29,1.05,0.33,0.2,0.92,2.37,0.36,1.79,2.67,1.06,-0.41,-0.72,-2.46,-3.44,0.63,-3.95
0,15.22,0,3.7,3.48,-11.26,6.72,-23.13,-1.26,0.3,1.39,0.6,0.02,-0.46,-1.34,-1.33,-0.03,0.42,1.02,1.1,0.23,1,1.81,0.93,0.77,0.75,-0.14,0.32,-0.63,-5.97
0,0,18.3,9.75,-8.67,1.69,-12.58,-18.39,6.98,-0.2,-1.02,-2.52,-0.77,-1.33,-4,-5.93,-1.31,0.05,0.24,0.92,-0.02,-0.02,-4.54,-7.24,0.77,15.99,21.49,26.05,7.41,-16.18
0,21.42,0,11.79,4.44,-14.97,8.57,-28.25,-2.33,-1.87,-2.53,-3.11,-0.88,-0.68,-0.04,-0.04,0.22,0.34,0.04,0.02,0,-0.11,-1.11,-1.19,-0.32,-0.97,-1.09,2.41,-0.03,-3.16
0,9.31,0,1.53,3.82,-4.75,5.3,-15.56,-2.58,-1.05,-0.83,-1,-0.7,-1.06,0.16,0.05,0.07,-1.14,-2.63,-2.99,0.17,0.76,0.8,0.6,-0.07,0.94,1.96,1.62,-0.4,-3.01
0,-12.98,0,-0.51,5.15,8.17,12.01,-7.62,-0.64,-0.43,-1.22,-1.55,-0.18,-0.51,-0.57,-0.93,-0.24,-0.16,0.06,0.03,-0.17,-0.07,-0.5,-1.07,-0.55,-0.95,-1.13,-1.32,-0.33,-6.05
0,0,0,-0.37,2.2,3.33,5.94,-13.78,-0.84,-0.96,-3.97,-14.66,-3.1,-2.56,-1.04,9.47,2.18,1.79,2.43,2.6,1.12,2.16,2.35,4.01,0.41,0.17,0.06,0.86,1.68,4.46
0,28.91,0,-18.3,12.22,-19.16,14.89,-46.22,-10.18,-6.55,-8.74,-10.53,-0.36,0.41,0.9,1.59,0.29,0.67,1.3,1.94,0.31,0.7,1.28,2.08,0.33,0.55,1.08,-0.51,-0.12,-5.53
0,0,16.27,-16.17,3.35,3.72,-12.13,-14.75,-2.33,-1.12,-0.82,-3.44,0.08,0.01,-0.08,-0.31,-0.08,-1.11,-1.3,-2.57,-0.26,0.08,-0.28,-1.92,-1.08,-2.43,-3.58,-10.68,1.62,4.43
0,10.96,0,-3.12,6.75,-4.9,8.16,-18.12,-5.03,-2.21,-0.51,-0.73,1.45,1.53,1.41,2.78,-0.38,0.57,-1.06,-16.13,-2.34,-2.85,-2.95,11.29,0.81,-0.62,-1.97,-3.27,-0.33,-2.48
0,-9.51,0,3.15,3.66,4.52,5.91,-19.5,-2.69,-1.51,-1.27,-1.81,0.02,-0.01,-0.15,-0.9,0.04,-0.09,-0.48,0.28,-0.22,0.24,0.02,-5.07,0.03,-1.71,-2.24,0.13,0.17,-1.44
0,5.05,0,2.36,1.64,-2.96,5.54,-7.22,0.44,2.04,1.99,1.58,-0.63,-1.8,-2.83,-3.85,-0.66,-1.19,0,-2.94,0.08,0.08,-1.16,-0.16,0.12,1.61,2.05,3.75,1.07,1.96
0,0,0,0.69,7.33,5.6,7.41,-31.55,-5.41,0.56,1.8,2.59,-0.63,-3.21,-4.33,-5.66,0.78,1.99,2.19,2.23,-0.01,43.74,46.66,37.54,-8.65,-64.36,-64.79,-62.15,7.86,15.68
0,0,0,1.02,3.21,5.05,7.36,-11.42,-1.92,-1.87,-1.81,-4.68,-0.04,-1.35,-3.35,-5.73,-0.58,-7.44,-8.91,-19.37,-0.24,4.46,5.04,20.62,-0.67,-3.4,-3.86,-0.98,-1.39,4.55
0,21.82,0,-27.1,5.76,-10.81,12.7,-26.5,-3.38,-4.95,-3.56,-3.07,0.74,4.71,4.87,4.59,-1.38,-8,-10.47,-17.87,-0.39,-5.7,-9.78,1.01,0.27,-3.09,-5.58,-26.7,-1.24,6.02
0,0,17.42,0.04,4.22,9.28,-4,-17.35,-2.96,-6.14,-7.19,1.98,1.58,3.92,0.97,-3.15,-1.87,-4.88,-4.99,-6.12,-0.82,-1.85,-2.42,-4.65,-1.18,-2.05,-2.69,-0.06,-0.18,1.72
0,0,0,-11.63,7.52,7.94,9.77,-43.29,-6.51,-4.24,-2.24,-1.73,0.62,1.14,2.12,2.91,-0.22,0.6,1.41,3.06,0.42,1.43,2.67,3.65,0.43,1.81,1.87,0.7,-0.29,-1.19
0,0,0,9.13,2.79,5.16,6.05,-12.51,-2.05,-2.73,-2.14,-1.964,0.67,1.42,2.87,3.274,0.83,2.05,2.36,3.33,0.47,2.44,4.7,7.89,0.2,0.54,2.2,3.74,-0.32,-0.54
0,0,0,0.74,9.7,9.54,11.55,-25.26,-8.62,-7.89,-9.57,-9.59,-0.33,-0.52,0.71,0.3,2.35,3.97,3.72,3.82,-1.5,-2.94,-3.98,-4.75,-0.68,-0.8,-0.76,-0.58,-0.21,-1.36
0,0,0,-1.46,0,9.79,9.33,-27.79,1.62,-5.82,-4.39,-3.38,-0.57,-1.38,-1.83,-2.28,-0.44,-0.93,-0.72,-1.09,-0.14,-0.23,0.11,0.39,-0.15,-0.19,-0.29,-0.62,-1.86,-1.24
0,0,18.8,2.5,4.61,6.78,-10.34,-14.92,-3.67,-4.85,-5.47,-6.77,-0.94,-1.39,-1.98,-0.94,0.07,0.15,-0.09,-3.12,0.07,-0.33,-0.91,3.06,-0.37,-1.11,0.36,-0.55,2.04,0.75
0,0,56.12,1.98,0,8.06,-48.19,-57.76,1.61,-4.96,-3.89,-4.82,-0.34,-1.03,-1.67,-2.79,1.63,2.36,2.23,0.24,-3.24,-4.82,-6.24,-22.98,1.28,1.56,3.18,21.92,0.03,0.22
0,0,0,5.52,0,4,6.23,-14.23,1.13,-1.72,-1.78,-3.98,0.03,0.26,0.19,0.49,-0.08,-0.68,-1.71,-1.32,-0.08,-0.33,-0.9,-1.69,-0.51,-0.83,-0.92,-0.15,-0.03,-0.7
0,0,0,2.03,0,5.4,6.28,-15.03,0.12,-4.64,-5.21,-5.71,0.06,0.02,0.04,0.38,0.03,0.08,0.26,1.19,0.02,0.78,1.3,1.42,12.51,11.55,11.2,10.47,-12.31,-13.19
0,0,0,-13.42,0,6.69,8.31,-13.59,1.31,-3.5,-2.92,-1.81,-0.31,-0.99,-2.32,-4.7,-0.38,-0.39,-0.5,0.09,0.1,0.07,0.08,0.81,0.19,0.47,0.75,1.47,-0.34,-2.35
0,0,37.79,-6.42,0,11.27,-26.38,-33.7,3.5,-3.83,-1.23,-1.65,-0.39,-1.03,-0.81,-0.5,0.42,0.5,0.09,-1.33,0.03,-0.29,6.66,9.76,0.13,0.47,-3.9,-2.5,-0.61,-7.09
0,0,0,6.77,0,14.41,11.62,-25.66,2.65,-10.21,-5.82,-5.87,-0.08,-0.88,0.73,-0.41,-0.28,-0.5,-3.35,-3.86,0.17,-0.32,-1.38,-4.12,-1.17,-1.45,-0.87,2.2,0.56,-1.05
0,0,0,1.4,1.13,3.33,6.13,-25.18,-1.35,-3.87,-5.78,-10.26,-1.42,1.02,0.68,5.23,-1.62,-3.58,-4.18,-4.88,-0.01,3,7.8,9.7,0.11,1.47,-0.58,0.95,-0.18,-1.37
0,0,0,1.49,5.4,8.56,9.24,-10,-3.88,-5.1,-4.08,-4.73,-0.55,-0.66,-1.46,-1.54,0.41,1.14,1.84,2.5,-0.22,0.27,0.29,-0.41,-0.23,-1.04,-1.05,-1.33,-0.54,-1.08
0,0,0,52.28,0,33.98,18.63,-75.26,1.61,-31.86,-15.86,-14.47,-1.08,-1.02,-1.21,-0.77,0.29,0.56,0.71,-0.12,-0.21,-0.37,-0.33,-0.02,0.1,0.24,0.19,0.19,0.01,-1.53
0,0,0,1.56,0,6.28,6.59,-12.89,1.63,-3.09,-1.68,-3.11,-0.59,-1.03,-0.23,0.23,0.24,0.1,-0.97,-3.61,-0.81,-1.28,-2.43,-3.08,-0.23,-0.12,0.48,1.73,-0.32,-0.86
0,0,0,3.42,0,13.49,10.71,-27.14,0.78,-8.24,-3.67,-0.17,0.66,0.75,0.15,-1.26,1.18,0.83,0.86,2.58,-2.51,-6.58,-5.67,-7.94,-1.24,4.22,7.11,10.32,2.05,1.4
0,0,0,6.14,0,15.75,25.35,-10.71,2.6,-8.44,-13.88,-4.44,0.92,1.56,2.18,2.55,0.26,0.6,1.04,1.41,0.26,0.65,1.62,1.14,0.04,-0.2,-4.18,-5.13,-2.13,-9.92
0,0,0,-4.53,4.94,10.66,11.73,-8.31,-2.09,-5.09,-2.71,-2.34,0.41,0.85,1.35,0.52,-0.84,-1.7,-2.74,-2.76,-0.12,-0.8,-1.69,-2.39,0.32,2.59,3.99,4.86,1.54,-6.51
0,0,0,1.22,0,12.05,14.24,-27.68,1.09,-10.61,-12.43,-7.83,-0.08,0.6,0.66,3.58,0.71,3.52,4.58,5.21,0.41,1.22,0.79,1.22,-0.09,-2.48,-2.38,-4.06,-0.04,-4.3
0,0,-20.8,-1.21,0,6.65,7.95,-17.1,0.71,-4.03,-4,-7.07,0.14,0.22,-0.03,0.73,-0.26,-1.48,-1.82,-3.53,-1.74,-3.91,-4,-10.05,1.72,2.4,0.24,11.27,-2.4,0.15
0,0,0,2.57,0,15.81,21.98,-8.84,3.52,-8.61,-11.83,-12.68,-0.18,-0.43,-0.56,-0.52,-0.1,0.4,-0.01,-2.2,-0.63,-1.49,-2.32,-1.82,-1.11,-2.54,-2.78,-2.83,0.38,-3.14
0,0,15.75,10.4,0,12.91,-3.12,-11.75,2.14,-9.03,-8.12,-7.1,-1.04,-1.88,-2.17,-0.95,-0.15,-0.33,0.3,0.29,0.02,0.26,-0.53,-0.46,-0.61,-0.61,0.52,1.06,0.17,-1.32
0,0,0,-12.77,0,1.43,1.83,-7.38,0.13,-1.35,-1.73,-6.6,0.4,1.92,2.07,2.2,-0.47,-0.47,-0.52,-0.74,0.42,0.29,5.57,8.38,2.25,5.32,2.01,2.69,-1.58,-7.14
0,0,0,1.78,0,16.12,15.19,-20.27,2.1,-10.73,-7.49,-6.59,0.75,2.11,3.71,4.85,1.14,2.21,4.37,6.09,0.99,2.33,3.17,2.68,-0.3,-0.31,-1.15,-1.37,-0.35,-11.73
0,0,0,-17.34,0,7.87,11.41,-14.6,0.98,-4.26,-5.87,-2.5,-0.12,-0.59,-1.21,-3.09,-0.67,-1.74,-2.53,-2.42,-1.05,-2.69,-1.2,2.46,-0.29,1.05,0.19,-1.07,1.56,0.36
0,0,0,-0.58,0,12.72,15.72,-5.6,2.45,-6.37,-8.51,-9.17,-0.4,-1.19,-0.28,-0.18,-0.09,-0.24,0.07,0.63,0.06,1.09,0,1.92,4.81,5.21,9.51,13.8,1,-11.22
0,0,0,-3.2,0,15.58,25.81,-11.33,2.49,-9.56,-15.96,-9.87,-0.77,-0.97,-1.59,-1.35,0.53,0,-0.19,-1.5165,-0.63,-1.38,-2.29,-2.6989,-0.27,-0.31,-0.13,0.1154,0.28,-3.36
0,0,0,2.12,0,0,9,-11.27,1.14,2.7,-4.77,-4.19,-0.32,-0.33,-1.88,-2.23,-0.4,-0.54,-0.1,-1.39,-0.28,0.25,0.34,1.31,0.14,0.08,0.43,2.19,0.01,-2.16
0,0,0,2.51,0,5.96,6.73,-9.54,0.07,-2.75,-2.7,-1.68,0.27,-2.66,-3.22,-2.49,-0.31,-1.25,-2.25,-1.06,-0.56,1.03,2.74,2.43,0.8,1.22,2.89,2.74,0.83,-1.55
0,0,0,25.41,0,45.43,38.69,-15.07,4.84,-38.09,-29.82,-23.68,-4.57,-7.27,-8.38,-7.81,-0.21,0.47,0.7,1.79,0.59,1.53,1.36,1.96,0.07,1,2.54,4.06,3.91,-3.07
0,0,0,1.61,0,19.74,17.7,-30.18,1.85,-15.7,-12.25,-9.83,-0.65,-1.2,-1.47,-0.95,0.1,0.36,0.9,3.91,0.2,0.7,2.44,1.77,1.5,2.77,2.07,1.24,-0.19,-6.67
0,0,0,-13.82,0,14.85,17.21,-12.85,2.18,-11.09,-12.95,-15.57,-0.38,0.11,1.38,1.12,0.54,0.74,0.95,1.95,0.34,-0.02,0.42,1.36,1.05,1.65,1.61,1.46,-0.25,-6.24
0,0,0,-4.18,0,0,5.86,-7.45,1.31,2.61,-2.22,-3.75,-0.1,-0.24,-0.38,-0.16,-0.28,1.62,1.55,0.61,-0.3,-2.1,-2.03,-2.1,0.03,0.14,1.14,3.23,0.44,-2.03
0,0,0,-6.8,0,0,15.27,-13.13,3.86,6.07,-6.07,-2.94,0.65,1.08,1.23,1.99,-0.26,0.16,0.17,-0.82,-0.82,-0.96,-2.48,-4.11,-0.8,-1.82,-1.66,-1.01,-0.96,-4.53
0,23.79,0,-46.46,0,-23.79,13.28,-21.79,-0.91,-0.02,-11.39,-8,0.47,0.78,0.77,-1.24,0.98,0.3,-1.24,-0.65,-2.02,-2.92,0.92,1.41,4.35,7.53,5.99,6.86,0.58,-5.67
0,0,0,11.12,0,0,20.41,-12.89,2.5,6.47,-12.5,-10.4,0.39,-1.55,-1.83,-3.87,-0.88,-2.5,-5.41,-12.21,-3.32,-2.1,-0.15,8.57,2.81,2.5,3.4,2.76,-0.18,-2.82
0,0,0,-5.28,0,0,13.55,-10.32,0.37,1.86,-10.72,-9.46,0.15,1.65,2.06,1.9,0,-1.57,-2.95,-165.88,-30.69,-1.94,-1.94,159.97,30.17,0,0,9,2.39,0
0,13.21,0,8.07,0,-13.21,9.93,-17.95,-0.96,3.17,-5.02,-4.1,0.18,0,1.5,1.88,0.48,0.32,1.31,2.69,0.56,0.36,1.67,3.15,0.38,0.87,1.24,0.05,-0.22,-2.04
0,0,0,-8.5,0,0,21.65,-10.23,-2.89,-2.66,-23.96,-29.55,3.22,3.02,2.69,5.06,0.35,2.53,5.43,5.04,-0.21,-0.82,-1.68,-1,0.1,-1.09,-2.42,-1.81,-0.4,-0.98
0,0,0,-4.97,0,21.25,23.3,-14.28,2.24,-16.05,-15.81,-13.43,0.05,-1.05,-2.25,-1.48,-0.33,1.95,1.98,2.87,-1.09,-3.24,-3.22,-2.87,0.04,0.86,1.5,-0.3,-0.47,-3.72
